,mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
"L_uu_workout[31, 0]",0.302,0.153,0.08,0.6,0.005,0.007,1359.373,942.82,1.002
"L_uu_workout[31, 1]",0.128,0.074,0.009,0.249,0.004,0.003,329.165,536.598,1.018
"L_uu_workout[31, 2]",0.079,0.037,0.021,0.152,0.002,0.001,527.675,514.14,1.008
"L_uu_workout[31, 3]",0.05,0.021,0.019,0.095,0.001,0.001,559.278,542.654,1.008
"L_uu_workout[31, 4]",0.038,0.018,0.011,0.071,0.001,0.001,453.238,636.867,1.012
"L_uu_workout[31, 5]",0.033,0.02,0.009,0.068,0.001,0.001,403.019,767.777,1.015
"L_uu_workout[31, 6]",0.031,0.022,0.007,0.07,0.001,0.001,378.302,691.026,1.017
"L_uu_workout[31, 7]",0.029,0.021,0.006,0.07,0.001,0.001,358.478,657.191,1.017
"L_uu_workout[31, 8]",0.027,0.02,0.004,0.065,0.001,0.001,343.167,672.005,1.018
"L_uu_workout[31, 9]",0.025,0.019,0.003,0.06,0.001,0.001,331.86,674.562,1.018
"L_uu_workout[31, 10]",0.023,0.017,0.003,0.054,0.001,0.001,323.459,633.429,1.019
"L_uu_workout[31, 11]",0.021,0.015,0.003,0.048,0.001,0.001,317.283,603.079,1.019
"L_uu_workout[31, 12]",0.019,0.014,0.002,0.043,0.001,0.001,311.94,594.359,1.02
"L_uu_workout[31, 13]",0.017,0.012,0.002,0.038,0.001,0.0,310.664,527.292,1.02
"L_uu_workout[31, 14]",0.016,0.011,0.002,0.034,0.001,0.0,310.305,518.59,1.021
"L_uu_workout[31, 15]",0.014,0.01,0.001,0.031,0.001,0.0,311.447,521.338,1.021
"L_uu_workout[31, 16]",0.013,0.009,0.001,0.028,0.0,0.0,312.275,524.905,1.021
"L_uu_workout[31, 17]",0.011,0.008,0.001,0.025,0.0,0.0,312.894,522.171,1.021
"L_uu_workout[31, 18]",0.01,0.007,0.001,0.022,0.0,0.0,313.661,522.171,1.022
"L_uu_workout[31, 19]",0.009,0.006,0.001,0.02,0.0,0.0,314.756,522.301,1.022
"L_uu_workout[31, 20]",0.008,0.006,0.001,0.017,0.0,0.0,316.641,522.301,1.021
"L_uu_workout[31, 21]",0.007,0.005,0.001,0.015,0.0,0.0,318.094,522.301,1.021
"L_uu_workout[31, 22]",0.006,0.004,0.001,0.013,0.0,0.0,319.722,525.354,1.021
"L_uu_workout[31, 23]",0.005,0.004,0.001,0.012,0.0,0.0,322.362,525.354,1.02
"L_uu_workout[31, 24]",0.005,0.003,0.0,0.01,0.0,0.0,325.166,517.472,1.02
"L_uu_workout[31, 25]",0.004,0.003,0.001,0.009,0.0,0.0,327.984,516.932,1.019
"L_uu_workout[31, 26]",0.003,0.002,0.0,0.007,0.0,0.0,331.346,501.383,1.019
"L_uu_workout[31, 27]",0.003,0.002,0.001,0.006,0.0,0.0,336.166,501.251,1.018
"L_uu_workout[31, 28]",0.003,0.001,0.0,0.005,0.0,0.0,342.392,504.695,1.018
"L_uu_workout[31, 29]",0.002,0.001,0.0,0.004,0.0,0.0,351.374,503.527,1.017
"L_uu_workout[31, 30]",0.002,0.001,0.0,0.003,0.0,0.0,364.188,511.129,1.016
"L_uu_workout[31, 31]",0.005,0.002,0.002,0.008,0.0,0.0,930.0,902.282,1.003
"L_uu_workout[31, 32]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[31, 33]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[31, 34]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[31, 35]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[31, 36]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[31, 37]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[31, 38]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[31, 39]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[31, 40]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[31, 41]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[31, 42]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[31, 43]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[31, 44]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[31, 45]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[31, 46]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[31, 47]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[31, 48]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[31, 49]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[32, 0]",0.299,0.153,0.073,0.594,0.005,0.007,1348.042,933.132,1.002
"L_uu_workout[32, 1]",0.129,0.074,0.009,0.252,0.004,0.003,333.406,536.598,1.017
"L_uu_workout[32, 2]",0.08,0.037,0.021,0.154,0.002,0.001,544.358,523.382,1.007
"L_uu_workout[32, 3]",0.052,0.022,0.017,0.095,0.001,0.001,576.18,543.756,1.008
"L_uu_workout[32, 4]",0.039,0.019,0.012,0.073,0.001,0.001,455.658,600.161,1.012
"L_uu_workout[32, 5]",0.034,0.02,0.009,0.07,0.001,0.001,402.393,767.777,1.015
"L_uu_workout[32, 6]",0.032,0.022,0.007,0.073,0.001,0.001,377.908,691.026,1.016
"L_uu_workout[32, 7]",0.03,0.022,0.006,0.072,0.001,0.001,356.982,657.191,1.017
"L_uu_workout[32, 8]",0.028,0.021,0.005,0.068,0.001,0.001,342.302,672.005,1.018
"L_uu_workout[32, 9]",0.026,0.019,0.004,0.063,0.001,0.001,330.772,664.564,1.018
"L_uu_workout[32, 10]",0.024,0.018,0.003,0.056,0.001,0.001,322.685,624.548,1.019
"L_uu_workout[32, 11]",0.022,0.016,0.002,0.05,0.001,0.001,316.577,595.24,1.019
"L_uu_workout[32, 12]",0.02,0.014,0.002,0.045,0.001,0.001,311.238,559.619,1.02
"L_uu_workout[32, 13]",0.018,0.013,0.002,0.041,0.001,0.001,310.04,524.326,1.02
"L_uu_workout[32, 14]",0.017,0.012,0.002,0.037,0.001,0.0,309.619,518.59,1.021
"L_uu_workout[32, 15]",0.015,0.011,0.001,0.034,0.001,0.0,310.864,521.338,1.021
"L_uu_workout[32, 16]",0.014,0.01,0.001,0.03,0.001,0.0,311.606,523.146,1.021
"L_uu_workout[32, 17]",0.012,0.009,0.001,0.027,0.0,0.0,311.826,522.171,1.022
"L_uu_workout[32, 18]",0.011,0.008,0.001,0.024,0.0,0.0,312.439,520.372,1.022
"L_uu_workout[32, 19]",0.01,0.007,0.001,0.022,0.0,0.0,314.184,522.301,1.022
"L_uu_workout[32, 20]",0.009,0.006,0.001,0.019,0.0,0.0,315.658,522.301,1.022
"L_uu_workout[32, 21]",0.008,0.006,0.001,0.017,0.0,0.0,317.034,522.301,1.021
"L_uu_workout[32, 22]",0.007,0.005,0.001,0.015,0.0,0.0,318.861,522.301,1.021
"L_uu_workout[32, 23]",0.006,0.004,0.001,0.013,0.0,0.0,320.577,525.354,1.021
"L_uu_workout[32, 24]",0.005,0.004,0.001,0.011,0.0,0.0,323.0,514.39,1.02
"L_uu_workout[32, 25]",0.005,0.003,0.001,0.01,0.0,0.0,325.588,517.247,1.02
"L_uu_workout[32, 26]",0.004,0.003,0.0,0.009,0.0,0.0,327.964,501.383,1.019
"L_uu_workout[32, 27]",0.003,0.002,0.001,0.007,0.0,0.0,331.767,501.251,1.019
"L_uu_workout[32, 28]",0.003,0.002,0.0,0.006,0.0,0.0,336.74,506.421,1.018
"L_uu_workout[32, 29]",0.002,0.001,0.0,0.005,0.0,0.0,342.424,502.348,1.018
"L_uu_workout[32, 30]",0.002,0.001,0.0,0.004,0.0,0.0,350.944,502.875,1.017
"L_uu_workout[32, 31]",0.002,0.001,0.0,0.003,0.0,0.0,363.241,505.21,1.016
"L_uu_workout[32, 32]",0.005,0.002,0.002,0.008,0.0,0.0,930.168,902.282,1.003
"L_uu_workout[32, 33]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[32, 34]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[32, 35]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[32, 36]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[32, 37]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[32, 38]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[32, 39]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[32, 40]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[32, 41]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[32, 42]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[32, 43]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[32, 44]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[32, 45]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[32, 46]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[32, 47]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[32, 48]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[32, 49]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[33, 0]",0.295,0.153,0.068,0.591,0.005,0.007,1334.377,932.741,1.002
"L_uu_workout[33, 1]",0.131,0.075,0.012,0.257,0.004,0.003,338.294,536.598,1.017
"L_uu_workout[33, 2]",0.082,0.038,0.021,0.157,0.002,0.001,562.783,525.551,1.007
"L_uu_workout[33, 3]",0.053,0.022,0.018,0.097,0.001,0.001,595.256,526.328,1.007
"L_uu_workout[33, 4]",0.04,0.019,0.012,0.074,0.001,0.001,458.492,593.558,1.012
"L_uu_workout[33, 5]",0.035,0.021,0.01,0.072,0.001,0.001,400.55,770.818,1.015
"L_uu_workout[33, 6]",0.033,0.023,0.007,0.074,0.001,0.001,377.053,691.026,1.017
"L_uu_workout[33, 7]",0.031,0.023,0.006,0.075,0.001,0.001,356.113,666.391,1.017
"L_uu_workout[33, 8]",0.029,0.022,0.005,0.071,0.001,0.001,341.623,667.691,1.018
"L_uu_workout[33, 9]",0.028,0.02,0.004,0.065,0.001,0.001,330.496,650.615,1.019
"L_uu_workout[33, 10]",0.026,0.018,0.003,0.059,0.001,0.001,321.803,624.548,1.019
"L_uu_workout[33, 11]",0.024,0.017,0.002,0.052,0.001,0.001,316.166,602.872,1.019
"L_uu_workout[33, 12]",0.022,0.015,0.002,0.047,0.001,0.001,310.765,559.619,1.02
"L_uu_workout[33, 13]",0.02,0.014,0.002,0.043,0.001,0.001,309.738,521.429,1.02
"L_uu_workout[33, 14]",0.018,0.013,0.002,0.039,0.001,0.001,308.979,518.59,1.021
"L_uu_workout[33, 15]",0.016,0.012,0.001,0.036,0.001,0.0,310.17,524.877,1.021
"L_uu_workout[33, 16]",0.015,0.011,0.001,0.033,0.001,0.0,311.237,525.223,1.021
"L_uu_workout[33, 17]",0.013,0.01,0.001,0.029,0.001,0.0,311.142,520.372,1.022
"L_uu_workout[33, 18]",0.012,0.009,0.001,0.026,0.0,0.0,311.901,520.372,1.022
"L_uu_workout[33, 19]",0.011,0.008,0.001,0.024,0.0,0.0,313.253,520.372,1.022
"L_uu_workout[33, 20]",0.01,0.007,0.001,0.021,0.0,0.0,314.798,522.301,1.022
"L_uu_workout[33, 21]",0.008,0.006,0.001,0.019,0.0,0.0,316.193,522.301,1.021
"L_uu_workout[33, 22]",0.008,0.006,0.001,0.017,0.0,0.0,318.323,522.301,1.021
"L_uu_workout[33, 23]",0.007,0.005,0.001,0.015,0.0,0.0,319.734,525.354,1.021
"L_uu_workout[33, 24]",0.006,0.004,0.001,0.013,0.0,0.0,321.26,520.225,1.02
"L_uu_workout[33, 25]",0.005,0.004,0.001,0.011,0.0,0.0,324.051,517.472,1.02
"L_uu_workout[33, 26]",0.005,0.003,0.001,0.01,0.0,0.0,326.46,511.285,1.02
"L_uu_workout[33, 27]",0.004,0.003,0.0,0.008,0.0,0.0,328.881,501.383,1.019
"L_uu_workout[33, 28]",0.003,0.002,0.0,0.007,0.0,0.0,332.261,503.744,1.019
"L_uu_workout[33, 29]",0.003,0.002,0.0,0.006,0.0,0.0,337.347,504.671,1.018
"L_uu_workout[33, 30]",0.002,0.001,0.0,0.005,0.0,0.0,342.414,509.167,1.018
"L_uu_workout[33, 31]",0.002,0.001,0.0,0.004,0.0,0.0,350.478,503.03,1.017
"L_uu_workout[33, 32]",0.002,0.001,0.0,0.003,0.0,0.0,362.319,526.39,1.016
"L_uu_workout[33, 33]",0.005,0.002,0.002,0.008,0.0,0.0,929.846,902.282,1.003
"L_uu_workout[33, 34]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[33, 35]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[33, 36]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[33, 37]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[33, 38]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[33, 39]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[33, 40]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[33, 41]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[33, 42]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[33, 43]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[33, 44]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[33, 45]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[33, 46]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[33, 47]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[33, 48]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[33, 49]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[34, 0]",0.292,0.153,0.058,0.581,0.005,0.007,1320.981,991.935,1.002
"L_uu_workout[34, 1]",0.132,0.075,0.013,0.261,0.004,0.003,343.099,536.598,1.016
"L_uu_workout[34, 2]",0.083,0.039,0.022,0.161,0.002,0.001,583.871,546.559,1.006
"L_uu_workout[34, 3]",0.054,0.022,0.018,0.098,0.001,0.001,616.18,529.393,1.007
"L_uu_workout[34, 4]",0.041,0.019,0.013,0.076,0.001,0.001,461.918,617.277,1.012
"L_uu_workout[34, 5]",0.036,0.021,0.01,0.074,0.001,0.001,399.964,770.818,1.015
"L_uu_workout[34, 6]",0.034,0.023,0.008,0.077,0.001,0.001,375.688,680.526,1.017
"L_uu_workout[34, 7]",0.032,0.023,0.006,0.077,0.001,0.001,355.392,666.391,1.017
"L_uu_workout[34, 8]",0.031,0.022,0.005,0.073,0.001,0.001,341.008,667.691,1.018
"L_uu_workout[34, 9]",0.029,0.021,0.004,0.068,0.001,0.001,330.011,608.254,1.019
"L_uu_workout[34, 10]",0.027,0.019,0.003,0.061,0.001,0.001,321.433,624.548,1.019
"L_uu_workout[34, 11]",0.025,0.017,0.003,0.055,0.001,0.001,315.724,587.69,1.019
"L_uu_workout[34, 12]",0.023,0.016,0.002,0.05,0.001,0.001,310.536,531.139,1.02
"L_uu_workout[34, 13]",0.021,0.015,0.002,0.046,0.001,0.001,309.028,521.429,1.02
"L_uu_workout[34, 14]",0.019,0.013,0.002,0.042,0.001,0.001,308.63,518.59,1.021
"L_uu_workout[34, 15]",0.017,0.012,0.001,0.038,0.001,0.001,309.613,524.905,1.021
"L_uu_workout[34, 16]",0.016,0.011,0.001,0.035,0.001,0.0,310.581,520.32,1.021
"L_uu_workout[34, 17]",0.014,0.01,0.001,0.031,0.001,0.0,310.208,520.372,1.022
"L_uu_workout[34, 18]",0.013,0.009,0.001,0.029,0.0,0.0,311.092,520.372,1.022
"L_uu_workout[34, 19]",0.012,0.009,0.001,0.026,0.0,0.0,312.675,520.372,1.022
"L_uu_workout[34, 20]",0.01,0.008,0.001,0.023,0.0,0.0,314.315,522.301,1.022
"L_uu_workout[34, 21]",0.009,0.007,0.001,0.021,0.0,0.0,315.895,522.301,1.022
"L_uu_workout[34, 22]",0.008,0.006,0.001,0.019,0.0,0.0,317.522,518.877,1.021
"L_uu_workout[34, 23]",0.007,0.005,0.001,0.017,0.0,0.0,318.855,518.877,1.021
"L_uu_workout[34, 24]",0.007,0.005,0.001,0.015,0.0,0.0,320.06,530.282,1.021
"L_uu_workout[34, 25]",0.006,0.004,0.001,0.013,0.0,0.0,322.294,511.263,1.02
"L_uu_workout[34, 26]",0.005,0.004,0.001,0.011,0.0,0.0,324.744,516.932,1.02
"L_uu_workout[34, 27]",0.004,0.003,0.001,0.01,0.0,0.0,326.888,501.383,1.019
"L_uu_workout[34, 28]",0.004,0.003,0.001,0.009,0.0,0.0,329.261,501.251,1.019
"L_uu_workout[34, 29]",0.003,0.002,0.0,0.007,0.0,0.0,332.394,504.671,1.019
"L_uu_workout[34, 30]",0.003,0.002,0.0,0.006,0.0,0.0,336.887,505.432,1.018
"L_uu_workout[34, 31]",0.002,0.001,0.0,0.005,0.0,0.0,341.916,508.426,1.018
"L_uu_workout[34, 32]",0.002,0.001,0.0,0.004,0.0,0.0,349.296,505.21,1.017
"L_uu_workout[34, 33]",0.002,0.001,0.0,0.003,0.0,0.0,361.377,509.481,1.016
"L_uu_workout[34, 34]",0.005,0.002,0.002,0.008,0.0,0.0,929.276,902.282,1.003
"L_uu_workout[34, 35]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[34, 36]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[34, 37]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[34, 38]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[34, 39]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[34, 40]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[34, 41]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[34, 42]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[34, 43]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[34, 44]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[34, 45]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[34, 46]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[34, 47]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[34, 48]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[34, 49]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[35, 0]",0.288,0.153,0.054,0.577,0.005,0.007,1305.3,992.208,1.003
"L_uu_workout[35, 1]",0.134,0.076,0.013,0.264,0.004,0.003,349.161,536.598,1.016
"L_uu_workout[35, 2]",0.084,0.04,0.023,0.165,0.002,0.001,606.18,556.381,1.006
"L_uu_workout[35, 3]",0.054,0.023,0.019,0.1,0.001,0.001,636.343,520.317,1.006
"L_uu_workout[35, 4]",0.042,0.019,0.014,0.078,0.001,0.001,466.212,609.055,1.012
"L_uu_workout[35, 5]",0.037,0.021,0.01,0.076,0.001,0.001,399.321,796.572,1.015
"L_uu_workout[35, 6]",0.034,0.023,0.008,0.078,0.001,0.001,374.906,680.526,1.017
"L_uu_workout[35, 7]",0.033,0.024,0.006,0.079,0.001,0.001,354.629,661.759,1.017
"L_uu_workout[35, 8]",0.032,0.023,0.005,0.076,0.001,0.001,340.063,667.691,1.018
"L_uu_workout[35, 9]",0.03,0.022,0.004,0.07,0.001,0.001,329.941,608.254,1.018
"L_uu_workout[35, 10]",0.028,0.02,0.003,0.064,0.001,0.001,321.066,624.548,1.019
"L_uu_workout[35, 11]",0.026,0.018,0.002,0.057,0.001,0.001,315.453,591.247,1.019
"L_uu_workout[35, 12]",0.024,0.017,0.003,0.052,0.001,0.001,310.696,531.139,1.02
"L_uu_workout[35, 13]",0.022,0.015,0.002,0.048,0.001,0.001,308.704,518.59,1.02
"L_uu_workout[35, 14]",0.02,0.014,0.002,0.044,0.001,0.001,308.113,518.59,1.021
"L_uu_workout[35, 15]",0.018,0.013,0.001,0.04,0.001,0.001,309.017,524.905,1.021
"L_uu_workout[35, 16]",0.017,0.012,0.001,0.037,0.001,0.001,310.134,520.32,1.022
"L_uu_workout[35, 17]",0.015,0.011,0.001,0.034,0.001,0.0,309.655,520.372,1.022
"L_uu_workout[35, 18]",0.014,0.01,0.001,0.031,0.001,0.0,310.497,520.372,1.022
"L_uu_workout[35, 19]",0.012,0.009,0.001,0.028,0.0,0.0,312.021,520.372,1.022
"L_uu_workout[35, 20]",0.011,0.008,0.001,0.025,0.0,0.0,313.874,520.529,1.022
"L_uu_workout[35, 21]",0.01,0.008,0.001,0.023,0.0,0.0,315.541,540.266,1.022
"L_uu_workout[35, 22]",0.009,0.007,0.001,0.021,0.0,0.0,316.982,536.598,1.021
"L_uu_workout[35, 23]",0.008,0.006,0.001,0.019,0.0,0.0,318.106,536.598,1.021
"L_uu_workout[35, 24]",0.007,0.005,0.001,0.017,0.0,0.0,319.683,516.015,1.021
"L_uu_workout[35, 25]",0.006,0.005,0.001,0.014,0.0,0.0,321.373,511.263,1.02
"L_uu_workout[35, 26]",0.006,0.004,0.001,0.013,0.0,0.0,323.623,511.043,1.02
"L_uu_workout[35, 27]",0.005,0.004,0.001,0.011,0.0,0.0,325.671,506.716,1.02
"L_uu_workout[35, 28]",0.004,0.003,0.0,0.01,0.0,0.0,327.862,501.251,1.019
"L_uu_workout[35, 29]",0.004,0.003,0.0,0.008,0.0,0.0,329.257,506.421,1.019
"L_uu_workout[35, 30]",0.003,0.002,0.001,0.007,0.0,0.0,332.68,505.309,1.019
"L_uu_workout[35, 31]",0.003,0.002,0.0,0.006,0.0,0.0,337.052,509.167,1.018
"L_uu_workout[35, 32]",0.002,0.001,0.0,0.005,0.0,0.0,342.068,502.692,1.018
"L_uu_workout[35, 33]",0.002,0.001,0.0,0.004,0.0,0.0,348.673,526.339,1.017
"L_uu_workout[35, 34]",0.002,0.001,0.0,0.003,0.0,0.0,360.433,533.202,1.016
"L_uu_workout[35, 35]",0.005,0.002,0.002,0.008,0.0,0.0,928.4,911.83,1.003
"L_uu_workout[35, 36]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[35, 37]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[35, 38]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[35, 39]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[35, 40]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[35, 41]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[35, 42]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[35, 43]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[35, 44]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[35, 45]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[35, 46]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[35, 47]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[35, 48]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[35, 49]",0.0,0.0,0.0,0.0,0.0,,2000.0,2000.0,
"L_uu_workout[36, 0]",0.285,0.153,0.055,0.578,0.005,0.007,1287.079,982.088,1.003
"L_uu_workout[36, 1]",0.135,0.076,0.009,0.262,0.004,0.003,356.176,536.163,1.015
"L_uu_workout[36, 2]",0.085,0.04,0.018,0.163,0.002,0.001,626.943,556.381,1.006
"L_uu_workout[36, 3]",0.055,0.023,0.018,0.1,0.001,0.001,659.717,537.184,1.006
"L_uu_workout[36, 4]",0.042,0.019,0.013,0.078,0.001,0.001,471.785,681.13,1.012
"L_uu_workout[36, 5]",0.037,0.021,0.01,0.077,0.001,0.001,399.562,796.572,1.015
"L_uu_workout[36, 6]",0.035,0.024,0.008,0.08,0.001,0.001,374.259,680.526,1.017
"L_uu_workout[36, 7]",0.034,0.024,0.006,0.081,0.001,0.001,353.436,661.759,1.017
"L_uu_workout[36, 8]",0.033,0.024,0.005,0.078,0.001,0.001,339.731,667.691,1.018
"L_uu_workout[36, 9]",0.031,0.022,0.004,0.072,0.001,0.001,329.581,608.254,1.018
"L_uu_workout[36, 10]",0.029,0.021,0.004,0.066,0.001,0.001,320.853,611.11,1.019
"L_uu_workout[36, 11]",0.027,0.019,0.003,0.059,0.001,0.001,314.854,591.247,1.019
"L_uu_workout[36, 12]",0.025,0.017,0.003,0.055,0.001,0.001,310.692,531.139,1.02
"L_uu_workout[36, 13]",0.023,0.016,0.002,0.05,0.001,0.001,308.505,518.59,1.02
"L_uu_workout[36, 14]",0.021,0.015,0.002,0.047,0.001,0.001,307.384,521.338,1.021
"L_uu_workout[36, 15]",0.019,0.014,0.001,0.043,0.001,0.001,308.191,523.146,1.021
"L_uu_workout[36, 16]",0.018,0.013,0.001,0.039,0.001,0.001,309.552,520.372,1.022
"L_uu_workout[36, 17]",0.016,0.012,0.001,0.036,0.001,0.001,309.494,520.372,1.022
"L_uu_workout[36, 18]",0.015,0.011,0.001,0.033,0.001,0.0,310.383,520.372,1.022
"L_uu_workout[36, 19]",0.013,0.01,0.001,0.03,0.001,0.0,311.636,520.529,1.022
"L_uu_workout[36, 20]",0.012,0.009,0.001,0.028,0.0,0.0,313.072,520.529,1.022
"L_uu_workout[36, 21]",0.011,0.008,0.001,0.025,0.0,0.0,314.881,531.348,1.022
"L_uu_workout[36, 22]",0.01,0.008,0.001,0.023,0.0,0.0,316.152,536.598,1.022
"L_uu_workout[36, 23]",0.009,0.007,0.001,0.02,0.0,0.0,317.276,536.598,1.021
"L_uu_workout[36, 24]",0.008,0.006,0.001,0.018,0.0,0.0,319.391,536.598,1.021
"L_uu_workout[36, 25]",0.007,0.005,0.001,0.016,0.0,0.0,320.723,528.347,1.02
"L_uu_workout[36, 26]",0.006,0.005,0.001,0.014,0.0,0.0,322.761,511.263,1.02
"L_uu_workout[36, 27]",0.006,0.004,0.001,0.013,0.0,0.0,324.089,498.135,1.02
"L_uu_workout[36, 28]",0.005,0.004,0.001,0.011,0.0,0.0,326.267,501.251,1.019
